product_name,product_id,productNameId,product_url,category,review_id,rating,title,review_text,submission_time,author,is_staff,is_verified_buyer,badge,likes,incentivized_review_label,fit_feedback,height,weight,size_purchased,usual_size,total_comments,comments_json,lulu_response_author,lulu_response_text,lulu_response_time,photo_count,photo_ids,photo_urls,photo_thumbnails,photo_captions,complaint_theme,business_insight,matched_defect_code,matched_defect_desc,matched_defect_group_code,matched_defect_group,similarity_score,semantic_match_method,operation_related,confidence_score,scraped_at
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,244846229,1,Careful w tops!,This is my first time being a lulu too and will definitely be my last. My top had snags all over after washing as instructed and Lulu didn’t honor their quality promise when I reached out to them.,2025-09-24T12:00:43.000+00:00,,False,False,,2,,Runs a bit small,,,8,8,0,[],Guest Education Centre (GEC),"We understand the fabric snagged on your Sculpt Tank Top and appreciate this feedback. Please keep in mind that we handle Quality Promise returns on a case-by-case basis for each item, proof of purchase or identification is required, and items impacted by ordinary wear and tear, misuse, accidents or change of personal preference aren't eligible for return. For more details, please refer to the email sent by our Quality Returns team or visit our Quality Promise page.",2025-09-24T12:47:33.000+00:00,3,14929978 ; 14929979 ; 14929980,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/f29e3b0f-43a5-598d-911c-77efdc8f420f ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/19982ddf-34d0-5b4b-8793-6c7813d2c366 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/e65daeb3-d455-53ce-84ef-b67d44eeef19,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/1f140b45-6ec9-500f-b4f1-255802573ad3 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/05c7baf5-9ed5-5763-9a45-6b152e79fb4e ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/e372ee87-2f93-5b20-9f99-3170f86f26e5,,Stitching & Construction,Construction quality issue may undermine perceived craftsmanship.,,,FD,Material,0.2548,sentence_transformer,True,0.2548,2026-05-28T07:53:22.668067+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,245547534,1,Poor Quality,The quality of the material was low. Poor quality.,2025-10-30T14:14:22.000+00:00,,False,False,,1,,,,,,,0,[],Guest Education Centre (GEC),"Thanks for sharing your thoughts. If you're open to continuing the conversation in more detail, connect with us through our 'Contact Us' page. We'd be happy to support.",2025-10-30T14:49:22.000+00:00,0,,,,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,ED,Embellishment,0.3892,sentence_transformer,True,0.3892,2026-05-28T07:53:22.668067+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,245662765,1,Stains all over shirt,"Ordered online and shirt was delivered with stains all over it. Very disappointing. I returned. I hoped to reorder, but it was sold out. Expected better quality for a $58 shirt.",2025-11-04T20:37:48.000+00:00,,False,False,,1,,True to size,,,6,6,0,[],Guest Education Centre (GEC),"We see you were able to connect with the Guest Education Centre (GEC) on this. If further support is still needed, reach out to us at gec@lululemon.com so we can continue helping out.",2025-11-05T13:25:43.000+00:00,3,15326763 ; 15326764 ; 15326765,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/bbeb84f9-60b9-5302-8bb6-b923b723ebb8 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/5922e523-902e-5846-bfd2-b6621f18a3a0 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/267b5c8b-c4ab-5e00-849d-912e3b232785,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/86ce368c-d6e5-51d1-b593-96c00fbf5754 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/6b754ddb-eacb-5d8f-b00a-7fe6c2a7dea7 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/804516bd-a73c-5a23-a6e4-edf4b77b21a2,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,CD,Cleanliness,0.3215,sentence_transformer,True,0.3215,2026-05-28T07:53:22.667089+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,246703460,1,Why change a good thing?,"The sculpt was the best running tank and crop. That was until they changed the neckline and material. Please bring back old version with pleat. I wear a 6 in bra and 4 in this. 5’3”, 120lb. 34C.",2025-12-17T02:33:31.000+00:00,lemonademaker,False,False,,1,,Runs a bit small,,,4,4,0,[],Guest Education Centre (GEC),"Thanks for sharing your connection to the original style and how this version is showing up differently for you. We’re always refining the details that shape how our gear feels, fits, and performs, and insights like yours help us move in the right direction.",2025-12-17T13:05:40.000+00:00,0,,,,,Design & Features,Design choice or feature limitation may be frustrating customers.,,,AC,Trim,0.2831,sentence_transformer,True,0.2831,2026-05-28T07:53:22.667089+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,247233510,1,Not worth the price,Too thin to be useful - took it back,2026-01-05T19:31:35.000+00:00,,False,False,,1,,True to size,,,6,8,0,[],,,,0,,,,,Pricing & Value,Customer does not believe the product justifies its premium price.,,,,Unclassified,0.2013,unclassified,False,0.2013,2026-05-28T07:53:22.667089+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,248112674,1,Not a fab,"This top looks like a dress - it’s ridiculously long! Whatever happened to the shorter, more cropped version of this tank? Everyone LOVED it…. Bring it back",2026-02-14T10:59:40.000+00:00,teaysea,False,False,,1,,Runs a bit large,,,4,4,0,[],Guest Education Centre (GEC),"Please know we have various styles and fits available in the Sculpt collection. For support with exploring the current styles available you can connect online with our Product Experts via the Contact Us page. To be the first to know when a specific style makes a return, you can sign up for updates on the Email Sign Up page.",2026-02-14T13:45:59.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.193,unclassified,False,0.193,2026-05-28T07:53:22.667089+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,248728928,1,Not the Sculpt Tank we know and love.,"Fabric and styling just off. This re-imagined sculpt tank is made with a different fabric than the old sculpt. It feels too light, thin and clings to the body - like static. The seams are not surged and the neck is tighter/higher than the old sculpt. Nice red colour.",2026-03-13T00:26:16.000+00:00,,False,False,,2,,True to size,,,4,4,0,[],Guest Education Centre (GEC),"Thanks for walking through your experience with the updated Sculpt Tank Top. Notes on the fabric feel, seams, and neckline compared to the previous version are helpful as we continue refining this design.",2026-03-13T12:55:35.000+00:00,0,,,,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,,Unclassified,0.2136,unclassified,False,0.2136,2026-05-28T07:53:22.667089+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,249178012,1,It came with a stain,It cam me with a stain that its been impossible to removed.,2026-04-01T04:01:40.000+00:00,,False,False,,0,,True to size,,,6,6 and 4,0,[],,,,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,CD,Cleanliness,0.498,sentence_transformer,True,0.498,2026-05-28T07:53:22.667089+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,249623170,1,Not like last years sculpt,So disappointed - this no longer has the little pleats in the back that gave it a loose and flattering fit. Please bring back the one that was pleasantly different than anything else out there.,2026-04-16T20:15:05.000+00:00,jill,False,False,,0,,Runs a bit small,,,2,2,0,[],Guest Education Centre (GEC),"Your feedback on the design of this style is meaningful to us. We always welcome honest thoughts, as it shows us where we can make future improvements.",2026-04-16T21:04:28.000+00:00,0,,,,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,SD,Construction,0.3073,sentence_transformer,True,0.3073,2026-05-28T07:53:22.667089+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,250139592,1,Item was not dispatched and no explanation,Never received so cannot review,2026-05-01T00:16:49.000+00:00,,False,False,,0,,,,,,,0,[],Guest Education Centre (GEC),We hear you're still waiting on this shirt. If the order is outside delivery timelines please reach out online via the Contact Us page for support—we're always here to assist with any order concerns.,2026-05-01T13:34:25.000+00:00,0,,,,,Other,Review content requires manual inspection for a clearer root cause.,,,,Unclassified,0.2192,unclassified,False,0.2192,2026-05-28T07:53:22.667089+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,250820795,1,Cheap.,So thin & cheap. I’ve found older versions of this tank in goodwill that are so much thicker & better quality. I don’t know when lululemon will realize that their quality has gone drastically downhill over the years. How much worse can it get??? 95% of the items i try to order (that i loved in the past) are SO cheap and not worth the price. Leaving reviews seems pointless if they will never listen.,2026-05-22T00:15:40.000+00:00,kristen,False,False,,0,,Runs a bit large,,,6,6,0,[],Guest Education Centre (GEC),Thank you for letting us know that the Sculpt Tank Top has room left to grow. Your feedback helps us to evolve and further improve our gear.,2026-05-22T21:24:36.000+00:00,0,,,,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,,Unclassified,0.1463,unclassified,False,0.1463,2026-05-28T07:53:22.667089+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,240552864,2,Why do the change the design??,I loved the older sculpt tanks. These newer ones have the pleat and puff out - very unflattering. I always wore the same size and these newer ones are huge. I feel like it looks like a tent.,2025-03-08T22:27:21.000+00:00,,False,False,,3,,True to size,,,10,8-10,0,[],Guest Education Centre (GEC),"Thank you for sharing your thoughts on the Sculpt Tank Top. Your feedback is invaluable in helping us shape our products, and we truly appreciate you taking the time to share it. If you'd like to discuss sizing or alternate styles, our Product Experts are here to help. To get the conversation started, visit our 'Virtual Shopping' page.",2025-03-08T23:53:56.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,SD,Construction,0.299,sentence_transformer,True,0.299,2026-05-28T07:53:22.670020+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,240810758,2,Not as good as they used to be!,"I have loved these tops in the past but since they changed them I dont like them as much. I miss the open section in the back but more than that, ive worn my newest shirt twice and the stitching at the bottom has started to fray. I will be making a claim but as we live 5 hours from the nearest store, it is a hassle to have to deal with a return.",2025-03-21T02:59:45.000+00:00,,False,False,Incentivized review,4,,True to size,,,6,6,0,[],Guest Education Centre (GEC),"Thanks for reaching out about your Sculpt Tank Top Pleated—we know that stitching coming undone isn't ideal. Quality is the heart of what we do, and we'd love to know what's going on in more detail. For more information about our Quality Promise, check out 'Our Quality Promise' page on our website.",2025-03-21T13:32:20.000+00:00,0,,,,,Stitching & Construction,Construction quality issue may undermine perceived craftsmanship.,,,SD,Construction,0.2537,sentence_transformer,True,0.2537,2026-05-28T07:53:22.670020+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,241609502,2,Not the same fit as it used to be,"I have loved the sculpt tanks of rmany years, but this recent fit just doesn't fit the same as it used to. I ordered the size I always wear (ordered 4 different colors) and they didn't fit. Went to a store to get a bigger size and realized the fit had changed. Please bring back the vented back ones! They were the best!",2025-04-28T22:12:22.000+00:00,Andrea B,False,False,Incentivized review,4,,,,,8,8,0,[],,,,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.1384,unclassified,False,0.1384,2026-05-28T07:53:22.670020+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,241737432,2,Great fit at the armholes,"I like the colour. The top fits great at the top, love that the armholes are not too big, they are perfect. I wish the top had more of a swing shape to it. Many women my age (63) enjoy a little looser around the tummy and hips. This has a slight flare but would be so lovely if it had more. I am keeping it because I need some tank tops for the summer but I sure wish someone would come out with some lovely swing tanks, short sleeves and long sleeves:)",2025-05-05T12:53:17.000+00:00,Elaine,False,False,Incentivized review,1,,True to size,,,14,XL,0,[],Guest Education Centre (GEC),"We hear your thoughts on the Sculpt Tank Top Pleated, and we understand you'd like to see a more flowy and loose fit. If you’d like to explore other tank top options, our Product Experts would be happy to provide recommendations. You can connect with them through our ""Contact Us"" page.",2025-05-05T15:48:54.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,MD,Measurements,0.2743,sentence_transformer,True,0.2743,2026-05-28T07:53:22.670020+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,241903817,2,Shows Sweat,"Shows ALL your sweat marks. Did not dry fast as advertised. Disappointing. Lightweight, but maybe only buy white or black.",2025-05-13T19:48:02.000+00:00,shopper3,False,False,,1,,True to size,,,10,10,0,[],Guest Education Centre (GEC),Thank you for sharing this feedback on the Sculpt Tank Top Pleated. Your feedback helps us to evolve and further improve our gear.,2025-05-13T20:39:20.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,CD,Cleanliness,0.2605,sentence_transformer,True,0.2605,2026-05-28T07:53:22.670020+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,241947010,2,Waist wasn't flattering on larger chest,"I'm a curvy 12/14 with a belly, my boobs pushed out the loose midsection too far making my profile look unflattering.",2025-05-15T16:49:44.000+00:00,TTay,False,False,Incentivized review,1,,True to size,,,12,12,0,[],,,,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,MD,Measurements,0.2322,sentence_transformer,True,0.2322,2026-05-28T07:53:22.670020+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,242294883,2,Not as good as previous versions...,"I own an older version of the Sculpt Tank and loved it for its versatility and packability (perfect for those carry-on only trips). Unfortunately, this update is a bust. Although the pricepoint is cheaper than the older model I bought, this is apparent in the flimsy hem and awkward neckline. The previous fit was far more flattering. If you're looking for a really flowly version of the Sculpt Tank, this might work for you, but it was sadly a miss for me.",2025-05-30T20:16:45.000+00:00,Renée,False,False,Sweat Collective member,0,,Runs a bit large,,,,,0,[],Guest Education Centre (GEC),Thank you for sharing this feedback on the Sculpt Tank Top. Your feedback helps us to evolve and further improve our gear.,2025-05-31T00:16:06.000+00:00,0,,,,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,,Unclassified,0.1793,unclassified,False,0.1793,2026-05-28T07:53:22.670020+00:00
